G1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.393768;1.552027;1.340446;1.265028;1.308824;1.219241;1.364482;1.308824;1.334508
G2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.388678;1.538949;1.19028;1.150496;1.234498;1.43374;1.477622;1.438977;1.391733
G3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.457717;1.555859;1.193093;1.285285;1.268891;1.474233;1.507463;1.458691;1.436884
G4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.436884;1.532446;1.307361;1.301498;1.339458;1.424274;1.433664;1.405639;1.356432
G5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.413921;1.541864;1.339458;1.339458;1.307361;1.454868;1.429539;1.433664;1.393768
G6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.327986;1.560677;1.339458;1.334508;1.393768;1.338058;1.36612;1.379482;1.340446
G7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.27467;1.480301;1.373327;1.391733;1.368495;1.350878;1.384596;1.334508;1.271782
G8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.340446;1.515441;1.339458;1.418049;1.356432;1.340446;1.337479;1.319583;1.301498
G9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.27467;1.449186;1.26019;1.334508;1.265028;1.337479;1.297089;1.340446;1.297089
G10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.273708;1.519672;1.309312;1.368495;1.330539;1.360964;1.360964;1.312579;1.337479
G11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.19028;1.385295;1.325567;1.418049;1.366991;1.399924;1.440023;1.440023;1.344293
G12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.192156;1.393146;1.418049;1.493469;1.356432;1.480301;1.410515;1.476545;1.388678
G13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.235922;1.274102;1.507463;1.541864;1.45931;1.394784;1.356432;1.394784;1.391733
G14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.19028;1.35785;1.55321;1.560489;1.538949;1.364482;1.373327;1.391733;1.379482
G15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.13625;1.385295;1.530152;1.544193;1.505241;1.295462;1.350878;1.366991;1.385295
G16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.050976;1.350878;1.505241;1.505241;1.438977;1.284918;1.285321;1.330539;1.413921
G17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.22879;1.36612;1.366991;1.394784;1.368495;1.338058;1.285321;1.307402;1.329366
G18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.13625;1.319583;1.405639;1.418049;1.271782;1.126657;1.24835;1.27787;1.295462
G19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.178992;1.301498;1.43374;1.418564;1.26019;1.185148;1.221056;1.297089;1.318237
G20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.08433;1.113856;1.360964;1.418049;1.330539;1.326502;1.319583;1.312579;1.198192
G21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.075179;1.130307;1.418564;1.410515;1.30492;1.282394;1.198192;1.24835;1.230912
G22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.13625;1.224498;1.384596;1.295462;1.307402;1.307402;1.249436;1.22879;1.166693
G23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.075179;1.139495;1.394784;1.319583;1.173325;1.185148;1.274102;1.312579;1.205796
G24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9981959;1.113856;1.273708;1.247556;1.236397;1.312579;1.247556;1.150496;1.163025
G25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9927744;1.187464;1.235922;1.247556;1.173325;1.24835;1.249436;1.269433;1.185148
G26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9886994;1.132069;1.19028;1.178992;1.166693;1.25996;1.230912;1.197589;1.237841
G27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.105867;1.105867;1.083417;1.0512;0.9995492;1.076298;1.219241;1.221056;1.197589
G28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9981959;1.159087;1.08433;1.081589;0.9981959;1.210155;1.254369;1.155717;1.166875
G29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.19028;1.219241;1.083417;1.070589;1.086944;1.261786;1.285285;1.210155;0.9396503
G30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.12088;1.159087;1.083417;1.078845;1.105867;1.268891;1.230912;1.205796;1.021719
G31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.042834;1.0969;1.065067;1.075179;1.070589;1.388678;1.327986;1.237841;1.077419
G32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9981959;1.058607;1.141811;1.139495;1.178992;1.225157;1.211361;1.198192;0.9995379
G33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.075179;1.19028;0.9995492;1.08433;0.9631673;1.225157;1.218015;1.301498;1.063999
G34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.065067;1.143198;1.065067;0.9886994;1.011868;1.285321;1.166875;1.247556;1.106001
G35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.075179;1.183703;0.9981959;0.9927744;0.9097362;1.205796;1.118678;1.268891;0.7908581
G36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.12088;1.143198;1.081589;0.9631673;0.9631673;1.154552;1.118678;1.166693;1.03689
G37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.193093;1.26019;1.050976;0.8960383;0.8654699;1.050976;1.063999;1.086944;1.092256
G38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.205796;1.295462;1.105867;1.011868;1.0335;1.03689;1.075982;1.092256;0.8388401
G39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.188376;1.285285;1.139495;1.0512;1.03689;1.111035;1.180325;1.154552;0.9637382
G40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.26019;1.384596;1.083417;0.9631673;1.023183;1.211361;1.182853;1.225157;1.077419
G41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.126948;1.344293;1.081589;0.9097362;1.042834;1.103536;1.261786;1.295462;1.077419
G42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.193093;1.410302;1.075179;1.058607;1.058607;1.348501;1.3816;1.391733;1.078845
G43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.118678;1.384596;1.141811;1.078845;0.986174;1.272385;1.394492;1.424274;1.210155
G44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.150496;1.340446;1.178992;0.954434;1.178992;1.391575;1.458691;1.446532;1.221056
G45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.173325;1.312579;1.141811;0.9959386;1.143198;1.326764;1.416361;1.429539;1.178144
G46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.232121;1.301498;1.083417;1.143661;1.13625;1.440645;1.433664;1.425574;1.0969
G47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.183703;1.309312;1.081589;0.9959386;1.081589;1.399111;1.391575;1.369684;1.121641
G48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.210155;1.394784;1.0335;0.9995492;1.08433;1.393146;1.417395;1.410515;1.154552
G49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.210155;1.418049;1.141811;0.9709506;1.12088;1.416361;1.394492;1.309963;1.185148
G50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.304543;1.417937;1.113856;1.08433;1.078845;1.501902;1.458691;1.36643;1.050976
G51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.211361;1.337479;0.9340681;1.075179;1.126948;1.446425;1.464618;1.440645;1.076298
G52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.141154;1.271782;1.0969;1.143198;1.236397;1.457895;1.49744;1.454868;1.154552
G53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.230912;1.27467;1.113856;0.9995378;1.143198;1.449186;1.4385;1.433664;1.005436
G54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.005436;1.205796;1.092256;1.070589;1.0512;1.494089;1.535374;1.516327;1.285285
G55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0969;1.118678;1.077419;1.105867;1.12088;1.523118;1.506537;1.480301;1.237841
G56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9880106;1.106001;0.949596;1.063999;1.113856;1.494089;1.485251;1.436884;1.198192
G57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.061463;1.130307;0.8388401;1.061463;1.050976;1.467034;1.467034;1.45931;1.150496
G58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9029968;0.9717546;0.8890969;1.03689;0.9694098;1.405639;1.418564;1.384596;1.132069
G59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6690159;0.7624671;0.7462343;0.8304955;0.7691928;1.413921;1.416502;1.36612;1.166693
G60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7462343;0.8654699;0.9880106;0.906155;0.9637382;1.356432;1.295462;1.368495;1.166693
G61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8828773;1.005436;0.882426;0.8024328;0.906155;1.295462;1.318237;1.30492;1.0969
G62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.906155;0.9411389;0.789386;0.882426;0.9694098;1.285321;1.319583;1.418049;1.070589
G63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8572782;0.9154479;0.789386;0.949596;0.949596;1.319583;1.252774;1.339458;1.063999
G64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7038341;0.830641;0.8485482;0.9219085;0.9029968;1.27787;1.268174;1.334508;1.118678
G65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5776539;0.789386;0.7691928;0.9562556;1.011868;1.247556;1.327986;1.319583;1.188376
G66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.789386;0.7038341;0.928527;1.006573;0.9880106;1.26019;1.201055;1.304543;1.111035
G67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.882426;0.8024328;0.8304955;0.7624671;0.8615078;1.236397;1.221056;1.285285;0.9562556
G68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6719128;0.6380847;0.7462343;0.8148201;0.8615078;1.339458;1.304543;1.27467;1.03689
G69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8001951;0.8890969;0.789386;0.830641;0.9029968;1.224498;1.061464;1.22879;1.178144
G70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9154479;0.8890969;0.8024328;0.8024328;0.8828773;1.0969;1.005436;1.12088;1.140908
G71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7669013;0.9134987;0.8388401;0.8148201;0.8615078;1.132069;1.005436;1.173325;1.166875
G72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9154479;0.8841838;0.7624671;0.8148201;0.8388401;1.205796;1.141154;1.254369;1.166875
G73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8001951;1.102776;0.6962123;0.7462343;0.7462343;1.26019;1.21301;1.141154;0.928527
G74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9609841;1.044795;0.7219281;0.8304955;0.8960383;1.143198;1.050976;1.12088;1.141154
G75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7076822;0.7849618;0.8148201;0.8485482;0.7908581;1.141811;1.063999;1.063999;0.9029968
G76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8414308;1.044795;0.7462343;0.8615078;0.8828773;1.12088;1.063999;1.078845;1.132069
G77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.08102;1.108605;0.7219281;0.7691928;0.7462343;1.075179;1.042834;0.9995379;1.063999
G78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.133452;1.232331;0.9219085;0.7339815;0.8828773;1.065067;1.0335;1.0335;1.126657
G79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9609841;1.061185;0.8485482;0.8828773;0.9219085;1.113856;1.011868;1.023183;1.063999
G80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.014893;1.199146;0.9219085;0.9396503;0.986174;1.232121;1.178144;1.106001;0.9029968
G81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.201055;1.263168;0.9717546;0.9717546;0.9562556;1.159087;1.159087;1.126657;1.005436
G82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9411389;1.12035;0.8654699;0.8812909;0.8960383;1.25996;1.23377;1.334508;0.9029968
G83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9411389;1.08102;0.9219085;0.9777946;0.9340681;1.180325;1.252774;1.25996;1.042834
G84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7669013;1.016353;0.9396503;0.9995378;0.9631673;1.21301;1.154552;1.150496;1.09426
G85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8315738;1.044795;0.9396503;0.9995378;0.9631673;1.132069;1.086944;1.106001;1.03689
G86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7669013;1.004547;1.150496;1.03689;0.9396503;1.126657;1.150496;1.03689;1.063999
G87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8001951;1.163367;0.9694098;1.050976;0.8960383;0.954434;1.0335;0.954434;1.063999
G88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7725586;1.024069;1.118678;1.159087;1.075982;1.058607;1.042834;1.075179;1.139275
G89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9134987;0.9941928;1.09426;1.141154;1.092256;0.9694098;1.0969;1.086944;1.038358
G90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9671988;1.121907;1.155717;1.26019;1.130307;1.126948;1.061464;1.150496;1.163025
G91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9883332;1.108605;1.130307;1.150496;0.9396503;1.12088;0.949596;0.9562556;1.163025
G92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.014893;1.14255;1.04436;1.159087;0.8304955;1.166693;1.150496;1.141154;1.318237
G93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.061185;1.179786;0.9880106;1.0335;0.9562556;1.063999;1.005436;1.042834;1.166875
G94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8611705;1.092566;0.8812909;0.9777946;0.986174;1.050976;0.949596;1.0335;1.170998
G95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.928527;1.282779;0.9340681;0.9837083;0.8960383;0.9880106;0.8315738;1.086944;1.057111
G96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8024328;1.14309;0.8654699;0.9097362;0.9447389;1.092256;0.9637382;1.118678;1.038358
G97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8615078;1.181291;0.8112781;0.8812909;0.9396503;0.9709506;0.8112781;0.8812909;1.126657
G98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7219281;1.208177;0.6098403;0.7908581;0.8485482;0.9224062;0.8615078;0.8304955;0.9880106
G99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7725586;1.054016;0.7908581;0.8304955;0.7219281;0.9995379;0.9562556;0.8615078;1.118678
G100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8841838;1.096706;0.9396503;0.8812909;0.8615078;1.023183;0.9995379;0.9396503;0.9637382
G101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.08102;1.328231;1.03689;1.075982;0.9880106;1.023183;1.021719;1.011868;0.9858096
G102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.036659;1.306928;0.9219085;1.0335;0.9396503;1.061464;1.005436;1.021719;1.092256
G103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.103536;1.442774;0.9562556;0.9562556;0.9562556;0.9029968;0.9880106;0.906155;1.075982
G104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.163367;1.486818;0.8615078;1.021719;1.005436;0.9880106;0.9396503;0.9396503;1.075982
G105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.102776;1.282779;1.005436;0.9694098;1.005436;0.986174;0.8572781;0.9219085;1.063999
G106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9637382;1.234736;0.7624671;0.9562556;0.789386;0.8388401;0.8388401;0.8148202;0.8485482
G107;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9134987;1.259572;0.8148201;0.8388401;0.8148201;0.7691928;0.6098403;0.6690159;0.8960383
G108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9154479;1.234736;0.8615078;0.8615078;0.8148201;0.8828773;0.7624671;0.8148202;0.8960383
G109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.949596;1.181291;0.9858096;1.014893;0.9637382;0.928527;0.830641;0.7893861;0.8485482
G110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9411389;1.233348;1.08102;1.103536;1.057065;0.882426;0.7669013;0.9880106;0.949596
G111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.057111;1.259572;1.038358;0.9609841;1.014098;0.9154479;0.9154479;0.928527;0.9219085
G112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8572782;1.061278;1.14255;1.044795;1.096706;1.026076;0.9694098;1.092256;0.8304955
G113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.928527;1.076298;1.026076;0.9858096;1.092256;0.9858096;0.9154479;0.906155;0.7691928
G114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8304955;1.038358;0.8828773;0.9029968;0.9029968;0.9396503;0.906155;0.9694098;0.8485482
G115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8388401;1.08264;0.9396503;0.9717546;0.9396503;0.7624671;0.7409066;0.9396503;0.9029968
G116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8615078;0.9609841;0.9219085;0.9717546;0.986174;0.986174;0.8615078;0.928527;0.8112781
G117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8388401;1.004547;0.9396503;0.9880106;1.050976;0.9562556;0.8148202;0.8828773;0.8654699
G118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9029968;1.038358;0.8828773;0.9396503;0.9219085;0.928527;0.7339815;0.7462343;0.7462343
G119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8828773;1.124674;0.9396503;1.011868;0.9995378;0.8812909;0.8304955;0.8828773;0.8112781
G120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8828773;1.014893;0.8615078;0.8615078;0.9396503;0.8304955;0.7908581;0.8112781;0.9224062
G121;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.789386;1.124674;1.006573;0.9694098;0.9403048;0.9219085;0.7462343;0.9562556;0.9717546
G122;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.076298;1.133452;0.8112781;0.8654699;0.8112781;0.8654699;0.8112781;0.8485482;0.8654699
G123;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.006573;1.263168;0.7908581;0.8304955;0.8304955;0.9562556;0.7038341;0.9029968;0.9097362
G124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.014098;1.263168;0.9219085;0.9995378;0.8654699;0.9219085;0.5640275;0.7624671;0.8654699
G125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.103536;1.394492;0.8828773;0.8828773;0.986174;1.03689;0.9694098;1.050976;0.9097362
G126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.057111;1.284918;0.7908581;0.8812909;0.8960383;1.050976;0.8572781;1.03689;0.9995379
G127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.124674;1.383437;0.8304955;0.9717546;0.9224062;1.075982;0.949596;0.954434;1.03689
G128;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.08264;1.175251;0.7691928;0.8654699;0.8304955;1.005436;0.906155;0.9717546;0.949596
G129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9671988;1.342295;1.023183;1.058607;1.023183;0.9880106;0.928527;0.928527;1.0512
G130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.180325;1.417395;1.063999;1.105867;1.083417;0.7893861;0.6719128;0.7691928;0.8828773
G131;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.221056;1.348501;1.130307;1.063999;1.0969;0.8112781;0.507411;0.640257;0.9097362
G132;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.155717;1.348501;1.0969;1.126948;1.023183;0.9880106;0.7339815;0.8388401;0.9717546
G133;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.021719;1.154552;1.159087;1.235922;1.118678;0.830641;0.8572781;0.8572781;0.986174
G134;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.036659;1.163025;1.023183;1.078845;1.023183;0.8304955;0.6962123;0.6962123;0.9396503
G135;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9858096;1.103536;1.058607;1.083417;0.9447389;0.5776539;0.5435644;0.6098403;1.050976
